"","V1"
"1",2.17902690642536
"2",2.00207857541236
"3",1.98933972808307
"4",2.09487125258078
"5",2.07698136004255
"6",2.0766821560818
"7",1.98895154381308
"8",2.01658879352943
"9",1.9827878968024
"10",2.1095089107779
"11",1.88839311119001
"12",1.9217128376143
"13",2.08498628723884
"14",1.98744982644131
"15",1.93376296522282
"16",1.9366208783268
"17",1.83038091470851
"18",2.15379155981615
"19",1.86423217010072
"20",2.00723326408939
"21",1.94506096341417
"22",2.03888588802039
"23",1.86657857300361
"24",2.0198135099325
"25",2.06526994211028
"26",1.90189791534571
"27",1.8859396151337
"28",1.97989102396117
"29",2.12744609580315
"30",1.91913811464881
"31",1.94113630512407
"32",2.02305692111266
"33",2.07871408690508
"34",2.00306513839639
"35",1.93469918041599
"36",1.98365752085043
"37",2.10558476788172
"38",2.07635573008946
"39",2.03342838149198
"40",2.02992910191497
"41",2.05802032631774
"42",2.11585183775671
"43",2.02584609633941
"44",1.94220917806136
"45",1.97330199792344
"46",2.24755153919146
"47",1.99777714440519
"48",1.96988366104631
"49",2.02681228135694
"50",2.01000728237988
"51",2.0015271151126
"52",1.97404313566208
"53",1.97656413079204
"54",2.1211073955718
"55",2.0653584240088
"56",1.89735842696359
"57",2.06124455574995
"58",2.03741576323542
"59",1.90284721142933
"60",1.98134648293175
"61",2.1029110703958
"62",2.08983748180194
"63",2.12343416964833
"64",1.88140326644891
"65",2.14291305615111
"66",2.04446546364868
"67",2.15090931326124
"68",2.00959059764716
"69",2.03959692315034
"70",2.0738027125922
"71",2.02276672887539
"72",2.02995248825049
"73",1.91254570340823
"74",2.03397543782443
"75",1.94425320509316
"76",1.95055579884508
"77",1.96327237739382
"78",2.08127386117538
"79",1.93695239477662
"80",1.99313069313543
"81",1.99397619631477
"82",2.23573362417251
"83",2.06985798868497
"84",2.09121762386377
"85",1.86483999024403
"86",2.13915108749406
"87",2.06180150284881
"88",2.07016117316902
"89",2.1043473300706
"90",2.10704411331104
"91",2.14017460159388
"92",1.9542839555742
"93",2.06602890998142
"94",1.99932005317713
"95",2.01497207831235
"96",1.99918225307667
"97",1.98538653682643
"98",2.03326655346846
"99",1.93508109804687
"100",2.00685754890682
"101",1.9639330951745
"102",1.8531219979512
"103",1.99555893230653
"104",2.0902936287433
"105",1.9220796092088
"106",2.07667543225762
"107",1.89250369893531
"108",2.04255381526374
"109",2.06525246775576
"110",1.87565915867546
"111",2.06748366606027
"112",2.01751064044354
"113",1.95800127748566
"114",1.95727650224226
"115",1.93783493638766
"116",2.03156795935056
"117",1.98803861092938
"118",2.07081431225042
"119",1.84154727898589
"120",2.11724550528698
"121",2.083971331304
"122",2.00032346492643
"123",2.00302757279726
"124",1.94330143626668
"125",1.98622653009198
"126",2.08113792921726
"127",2.14557097738836
"128",1.94222941836932
"129",1.89441029044416
"130",2.0283494973243
"131",2.17723391533375
"132",2.09196767031827
"133",2.05901702213626
"134",2.10765090965109
"135",2.03534530662181
"136",1.92356242954231
"137",1.84364981568843
"138",1.9879470228145
"139",1.9111416145011
"140",1.984726193157
"141",1.99645750148791
"142",2.06670875659471
"143",1.93741983225114
"144",1.87353139562055
"145",1.96055099871704
"146",1.93540775698296
"147",2.09113843634585
"148",2.04940490837327
"149",2.02557323025496
"150",2.09133720706193
"151",2.06847577383131
"152",2.15236651713261
"153",2.16192592307152
"154",2.24093779212772
"155",2.054945034969
"156",1.83060157309781
"157",2.05789047337426
"158",2.00910063682676
"159",2.1282680553364
"160",2.03616119954426
"161",2.15584409691014
"162",1.91357521675743
"163",2.00469258743223
"164",2.17890647322482
"165",1.86090775864781
"166",1.87486434235134
"167",1.87578343433021
"168",1.91644855566667
"169",2.00778672001214
"170",2.21002536465191
"171",2.05739343703258
"172",1.91474130816272
"173",2.08450125432419
"174",2.01523361352339
"175",2.05605249850323
"176",2.06079985687638
"177",2.09611622218187
"178",1.89698136081962
"179",1.97050266193925
"180",2.01517268961368
"181",2.08949685578345
"182",1.9351900523643
"183",1.96749161371779
"184",1.90482207329795
"185",1.96248930902986
"186",2.13623061692014
"187",1.97476942408422
"188",1.98355121808635
"189",1.9333749610129
"190",2.24308252164213
"191",1.85205692853713
"192",1.90306486812303
"193",2.04322856784863
"194",2.00347491566469
"195",2.09039941217353
"196",2.05425591471345
"197",1.90911267684155
"198",1.90633791623079
"199",2.0094422690476
"200",1.78180358112138
"201",2.0255590513754
"202",2.01553796705232
"203",2.10066930028426
"204",2.11435091176498
"205",1.89452074435825
"206",2.16637299591986
"207",2.24563183298844
"208",1.87056040423848
"209",1.92094133609068
"210",1.85951450268359
"211",2.10937782516486
"212",2.0625775644556
"213",2.05437917011606
"214",1.85363806336511
"215",2.01539162430788
"216",1.90118339962053
"217",2.18385711824407
"218",2.2154970583371
"219",2.11942580525238
"220",1.8972776240191
"221",2.05953295918217
"222",2.05677068013592
"223",1.87818920660876
"224",1.87880451555395
"225",1.96998958055127
"226",2.05892184391623
"227",2.02765144176294
"228",1.93174774032097
"229",1.84084892893158
"230",2.07116828862779
"231",1.92497020855121
"232",2.17629364666002
"233",1.95324970375777
"234",1.97632808425968
"235",1.98140203139229
"236",2.11734737409792
"237",1.73023014743464
"238",1.96806936306266
"239",2.05356561733349
"240",2.29761216885801
"241",2.18630366429333
"242",1.92077768490802
"243",1.88659203586134
"244",2.13488670068627
"245",2.08287794617461
"246",2.11295272966666
"247",2.08528665457755
"248",2.12954904915275
"249",2.0862934501298
"250",1.85815913730991
"251",1.97490551960842
"252",2.15969265379794
"253",1.95920402270616
"254",1.97772155263296
"255",2.15418497209101
"256",2.14301760088541
"257",1.92184778150401
"258",2.16106580371568
"259",2.13901355356816
"260",2.07129374362437
"261",2.1248972277451
"262",1.93569421923736
"263",1.9840972606154
"264",2.1864108676198
"265",1.95182903159064
"266",1.83928925442405
"267",1.86816093427793
"268",1.80955040323226
"269",1.86099131378748
"270",1.95844346371682
"271",1.80179956730863
"272",1.98063156882698
"273",2.12147943080529
"274",1.86726312830345
"275",1.92432264082109
"276",1.95367070212486
"277",1.81828139104826
