"","V1"
"1",1.75166850949441
"2",1.52143402298152
"3",1.7043667927725
"4",1.55019958113085
"5",1.94138943092703
"6",1.71450278418753
"7",1.81903286287024
"8",1.69254573585392
"9",1.68028240193916
"10",1.7007400971151
"11",1.72229998528258
"12",1.85353341339778
"13",1.88186377957553
"14",1.76011543693376
"15",1.79819667028998
"16",1.74173059133918
"17",1.70592484229482
"18",1.58787763980101
"19",1.50263292679884
"20",1.74281174785963
"21",1.89863012403465
"22",1.74640501674813
"23",1.52027902358179
"24",1.66063084810436
"25",1.57690330872343
"26",1.71911680317903
"27",1.86228540137708
"28",1.6507773516293
"29",1.6879445476845
"30",1.69194675364043
"31",1.69505499508961
"32",1.46231552851256
"33",1.78287516757776
"34",1.66142048544787
"35",1.89742080967225
"36",1.44864064101339
"37",1.87653301316784
"38",1.74494830496611
"39",1.56257338347866
"40",1.39580729405163
"41",1.89324638475832
"42",2.02617796901925
"43",1.53402854688604
"44",1.55757737451252
"45",1.65909329633548
"46",1.49039986365677
"47",1.96444987001815
"48",1.56211312062548
"49",1.89791534751665
"50",1.70882307148829
"51",1.5276609372646
"52",1.81004870122441
"53",1.4521112834287
"54",1.67614967939295
"55",1.47070492958289
"56",1.3538209551105
"57",1.50855214622582
"58",1.68665619544029
"59",1.92217546332885
"60",2.00883546346292
"61",1.78687397024323
"62",1.79376845344116
"63",1.89297827958741
"64",1.74046214506124
"65",1.60362130481849
"66",1.92513035001009
"67",1.62689065928994
"68",1.68588388516747
"69",1.49050770613701
"70",1.74395347769216
"71",1.72800078383803
"72",1.60142341322117
"73",1.69459329870793
"74",1.78121330692958
"75",1.67677981813109
"76",1.89307484158806
"77",1.59078171418841
"78",1.77256292470197
"79",1.66498107710344
"80",1.9618788996863
"81",1.72844070894977
"82",1.47927591544201
"83",1.93346814497777
"84",1.71457436907546
"85",1.78367710354816
"86",1.82898107336322
"87",1.65529656910282
"88",1.91472305458397
"89",1.39711393174661
"90",1.74846703692735
"91",1.43510597004945
"92",1.55950075011104
"93",1.6738077791015
"94",1.6574912187607
"95",1.79601993747817
"96",1.97110438967828
"97",1.65462858618176
"98",1.59079777416014
"99",1.46879861049289
"100",1.48377610036704
"101",1.66782337338105
"102",1.73802912021981
"103",1.53293024110829
"104",2.14474245879807
"105",1.88677761872304
"106",1.94204412201226
"107",1.89372020354015
"108",1.74376541606526
"109",1.76994869098226
"110",1.81215384868803
"111",1.87494519750874
"112",1.78422339670074
"113",1.74697272708328
"114",1.87194459724079
"115",1.52708715788267
"116",1.47204482759672
"117",1.6739572257048
"118",1.62093245744523
"119",1.87610927036516
"120",1.62171609341732
"121",1.69940781122898
"122",1.67405610125663
"123",1.46111614443273
"124",1.53159997612561
"125",1.82009033317164
"126",1.38197729024333
"127",1.62940162767396
"128",1.865148580035
"129",1.77689769199194
"130",2.0771862977262
"131",1.55824510388546
"132",1.49996138422609
"133",1.76909396977198
"134",1.75813877809463
"135",1.44993308182967
"136",1.71673276571431
"137",1.95927430100231
"138",1.96027738198345
"139",1.83988558774078
"140",1.72763770975958
"141",1.90443527794164
"142",1.7457900379428
"143",1.45216490686304
"144",1.79785189761005
"145",1.47299871253955
"146",1.69506824212097
"147",1.79400889382513
"148",1.73213635420037
"149",1.55055370417076
"150",1.78321410689918
"151",1.80204846250228
"152",1.46508273537224
"153",1.55372672089672
"154",1.92650081246993
"155",1.69241660105579
"156",1.63966165401632
"157",1.6806438493828
"158",1.77080193226757
"159",1.9387573343019
"160",1.7445477419783
"161",1.61320972949996
"162",1.83100530317745
"163",1.84476830424802
"164",1.53017252264552
"165",1.55311246695429
"166",1.80614069096842
"167",1.53279007309684
"168",1.82538892277073
"169",1.82228854702504
"170",1.76846888186604
"171",1.8324565102455
"172",1.62593709150509
"173",1.92509285368152
"174",1.46030044781119
"175",1.6875100506178
"176",1.84144473623283
"177",1.66665205945118
"178",1.80942631222126
"179",2.02116922889155
"180",1.44323785351605
"181",2.02647390998317
"182",1.77386051610242
"183",1.84704255200395
"184",1.65435709681833
"185",1.6874028522534
