"","V1"
"1",1.86067622558456
"2",1.90023720301924
"3",1.77274774090424
"4",1.86786814389356
"5",1.93088729732971
"6",1.86761414885535
"7",1.76892684058464
"8",1.93736228480143
"9",1.65050729055604
"10",1.99742300229334
"11",1.96646123061547
"12",1.67078676638362
"13",1.84583924977529
"14",2.00564354177834
"15",1.82646221837753
"16",1.81737991550666
"17",1.7744023169227
"18",1.98835843293967
"19",1.87679989940904
"20",1.80670576754782
"21",2.01866024057579
"22",1.98533976870057
"23",1.78550251999988
"24",1.90243316177935
"25",1.93837169359396
"26",1.85060981838541
"27",1.91730589971639
"28",1.79609541452544
"29",1.89791106785919
"30",1.73277720031842
"31",1.96303101821357
"32",1.81519096231606
"33",1.73643800855598
"34",1.9329995162196
"35",1.94158329558979
"36",1.94042402903796
"37",1.8477067393391
"38",1.75327646288053
"39",1.76834922092393
"40",1.88571245237318
"41",1.82408349022251
"42",1.8700147957569
"43",1.72880227013056
"44",1.83210799087261
"45",1.76852052869482
"46",1.93969739623782
"47",1.80267796614542
"48",1.9693666098987
"49",1.74030453029542
"50",1.74333879859752
"51",1.92640564508043
"52",1.8500566723861
"53",1.88118133060141
"54",1.95384671154824
"55",1.83384959034485
"56",1.83695141863099
"57",1.97768863814158
"58",1.76431991560417
"59",1.90339744930445
"60",1.96577823651316
"61",1.93876689192381
"62",1.93256742697515
"63",1.94946343788694
"64",1.99039416436232
"65",2.03062791359501
"66",1.81692419374819
"67",1.86892232949431
"68",1.91478662731214
"69",1.85253034550323
"70",1.81162300533809
"71",1.85426567088476
"72",1.96330813229628
"73",1.75937626877889
"74",1.81185613053851
"75",1.89913015646474
"76",2.08627887605463
"77",1.7888912811457
"78",1.81507287718087
"79",2.01849983556524
"80",1.95617836544864
"81",1.90418082799608
"82",2.0068332214475
"83",1.95332064503278
"84",1.89542046186333
"85",1.96798310984608
"86",1.95697588880842
"87",1.87585871440633
"88",1.87550414721529
"89",1.89317499301997
"90",1.83638872247575
"91",1.93674777265877
