"","V1"
"1",2.41563416712511
"2",2.50746985262275
"3",2.27270653725648
"4",2.45473149101131
"5",2.35014390131312
"6",2.50176593508598
"7",2.52150824329237
"8",2.46323587321318
"9",2.44738903333402
"10",2.40938806117623
"11",2.32307342754677
"12",2.4774854267138
"13",2.54437333877008
"14",2.42461055539304
"15",2.55740324381486
"16",2.4656644557782
"17",2.66835318550017
"18",2.22506358174386
"19",2.57296765382722
"20",2.33885789568936
"21",2.64791856605482
"22",2.42480485914759
"23",2.45011649447462
"24",2.69341705849422
"25",2.31051172262162
"26",2.6131530749816
"27",2.69296891626991
"28",2.55222063063744
"29",2.26893267485804
"30",2.500666006251
"31",2.51696992965986
"32",2.4388186068157
"33",2.30520064200846
"34",2.31121602826012
"35",2.50973669278804
"36",2.65735909521407
"37",2.45528903266687
"38",2.62082416018407
"39",2.46383942922759
"40",2.40149995509197
"41",2.35923511446337
"42",2.24649052383022
"43",2.43272266518535
"44",2.64952119788944
"45",2.36996429762561
"46",2.07870335041454
"47",2.24309377250975
"48",2.5256681023468
"49",2.37737585788777
"50",2.57761600367383
"51",2.15073144313982
"52",2.29645809480256
"53",2.49905415485148
"54",2.2356732557585
"55",2.44523485508023
"56",2.6635581957406
"57",2.42170483794324
"58",2.52949175465284
"59",2.9086972196551
"60",2.50875302264825
"61",2.29007375791502
"62",2.31832565015438
"63",2.33760517745376
"64",2.65084381131709
"65",2.28946021596113
"66",2.71798203794896
"67",2.26041533933994
"68",2.34771824411984
"69",2.74159525426519
"70",2.37908471761654
"71",2.14206003964446
"72",2.49870023148666
"73",2.67730081119074
"74",2.56683869096279
"75",2.6464895421396
"76",2.45565116844932
"77",2.30177674806208
"78",2.24117347467977
"79",2.55529667599672
"80",2.60572217598426
"81",2.34731126841801
"82",2.24458716449005
"83",2.26418724942557
"84",2.20737406840441
"85",2.832858070342
"86",2.55705211841274
"87",2.37614369546968
"88",2.56066673653628
"89",2.45257086565662
"90",2.55285844491111
"91",2.37912373636564
"92",2.40795619283078
"93",2.32838176605771
"94",2.29941060452973
"95",2.16237750265342
"96",2.44502904738106
"97",2.76986009165537
"98",2.7481065976543
"99",2.73380471997924
"100",2.6225212627974
"101",2.55645600967839
"102",2.49949067004402
"103",2.56361603882186
"104",2.59831411765121
"105",2.65343661007677
"106",2.21992136367227
"107",2.30997969069262
"108",2.47317032637762
"109",2.53756384185014
"110",2.69194842209219
"111",2.47828562872533
"112",2.71361746790679
"113",2.69966025469644
"114",2.29002765862191
"115",2.55546619378739
"116",2.6046292172254
"117",2.45352021211933
"118",2.37440986796308
"119",2.46572186762092
"120",2.34778209275753
"121",2.34339744780782
"122",2.3916945018767
"123",2.29021911290062
"124",2.46085556174315
"125",2.40851589402527
"126",2.68300896853303
"127",2.31709674024198
"128",2.46541370619227
"129",2.65333990998708
"130",2.42180085971783
"131",2.35414228867613
"132",2.29927314132307
"133",2.31639655773271
"134",2.66013726881151
"135",2.41544793957565
"136",2.52507703298072
"137",2.37247010757933
"138",2.46227558821033
"139",2.78049285732844
"140",2.44886129100952
"141",2.26728758636241
"142",2.38200525285517
"143",2.2736639959164
"144",2.4910755327117
"145",2.51360888612446
"146",2.19704260621757
"147",2.64008122829611
"148",2.49664267630651
"149",2.60138543541111
"150",2.44766123801071
"151",2.55548383065785
"152",2.47383483885363
"153",2.22212770746141
"154",2.32957358032514
"155",2.56836286081794
"156",2.62332620311589
"157",2.46468988668902
"158",2.40717101243145
"159",2.20376899536264
"160",2.4312544525127
"161",2.22634663559478
"162",2.57412156625188
"163",2.51952525039801
"164",2.21559114194658
"165",2.44968100078608
"166",2.51004399249887
"167",2.60913407509736
"168",2.72572391015824
"169",2.53789229735922
"170",2.10365343546085
"171",2.33052150332314
"172",2.58070660631246
"173",2.38139043345943
"174",2.3608630622649
"175",2.63268237136594
"176",2.37606289962954
"177",2.34613379817645
"178",2.64182929054888
"179",2.13044411830234
"180",2.392678895041
"181",2.48194994351903
"182",2.37872742386049
"183",2.58696809393014
"184",2.49388906281024
"185",2.21478614933819
"186",2.37105192710205
"187",2.22160231972946
"188",2.43952209180193
"189",2.5038628726267
"190",2.23959866820016
"191",2.58771821810308
"192",2.33681193410965
"193",2.43430410574254
"194",2.26447808795556
"195",2.288063298533
"196",2.68576503184632
"197",2.54335746733235
"198",2.47837437728247
"199",2.40245518238473
"200",2.66797252858921
"201",2.42609563801699
"202",2.33166645510721
"203",2.30298277042565
"204",2.27209390130439
"205",2.56243925828325
"206",2.3427893997796
"207",2.20651550578112
"208",2.40840419076201
"209",2.42421523698428
"210",2.73047911359185
"211",2.353812260274
"212",2.23555621405718
"213",2.33213802991431
"214",2.77187202652114
"215",2.552379748112
"216",2.65307212169758
"217",2.31984689976578
"218",2.43673192747809
"219",2.31967538518665
"220",2.59334664272013
"221",2.03063831544325
"222",2.32376249733508
"223",2.49312963079166
"224",2.66844719108686
"225",2.57551646606455
"226",2.55403139141414
"227",2.70678072571561
"228",2.4552462273814
"229",2.40401092914729
"230",2.41280473329324
"231",2.59126248195268
"232",1.99122551230889
"233",3.0077528881437
"234",2.76145626219438
"235",2.38059258557167
"236",2.35553763303686
"237",2.80288422777773
"238",2.57141051893368
"239",2.42370846293887
"240",2.33602414380089
"241",2.36032585696099
"242",2.60124279303244
"243",2.61566558454279
"244",2.2763405953747
"245",2.46648297437261
"246",2.15848552476937
"247",2.26128865822193
"248",2.29690166737934
"249",2.29932493523984
"250",2.54133053625329
"251",2.63726723407643
"252",2.29349085250425
"253",2.5541413071599
"254",2.36107956172498
"255",2.62372860282061
"256",2.27020467955765
"257",2.54939991567743
"258",2.36464655873467
"259",2.26163879493406
"260",2.24738407261654
"261",2.32619446751205
"262",2.42496125732366
"263",2.47577484119105
"264",2.53886850647288
"265",2.80337260881787
"266",2.62824582966331
"267",2.3465533346998
"268",2.48259126875331
"269",2.7304021231954
"270",2.43391810527579
"271",2.55010928400896
"272",2.70586976091998
"273",2.16975702673554
"274",2.68073520061325
"275",2.6310716368979
"276",2.89926614393395
