"","V1"
"1",1.82704191601028
"2",2.07235591723702
"3",2.69769818929218
"4",2.7165622225629
"5",2.22708418608216
"6",2.40404133814004
"7",2.38405016820832
"8",2.26654466676282
"9",2.34161277110297
"10",2.06721919502446
"11",2.45024010902418
"12",2.29884458805749
"13",2.23055518038174
"14",2.39149790013258
"15",2.36590030764903
"16",2.26564439193446
"17",1.81631141342463
"18",2.38557505772511
"19",2.26569148989909
"20",2.5734257418105
"21",2.53729664633284
"22",2.48057539307405
"23",2.54655067428041
"24",1.90289317472733
"25",2.50736193556628
"26",2.21901152891427
"27",2.00363824496755
"28",2.46672020821672
"29",2.32460423455244
"30",2.26843525627415
"31",2.34576723246098
"32",2.34031353193487
"33",2.08678618581676
"34",2.32181097403296
"35",2.51930564562949
"36",2.34726714182034
"37",2.13420054669369
"38",1.6409745069644
"39",1.79344982929336
"40",2.26599679075398
"41",2.50960639046877
"42",2.38886698575859
"43",2.3264910528714
"44",2.16711521451754
"45",2.57192555036955
"46",2.01412690967261
"47",2.52390798732814
"48",2.46143542468828
"49",2.45968449597815
"50",2.12125605594785
"51",2.48441214864212
"52",2.36975863936873
"53",2.11209170840321
"54",2.31684620607645
"55",2.21271879113141
"56",2.02137448939635
"57",2.37498817698627
"58",2.21209629119851
"59",2.28757796514337
"60",2.77800815836341
"61",1.969967900303
"62",2.58733969074888
"63",2.45955016583126
"64",2.66493737280205
"65",1.64172888042666
"66",2.20041207294731
"67",2.29363979976913
"68",2.56991821874755
"69",2.00094334367808
"70",2.38838555067437
"71",2.48362819130924
"72",2.53860585401544
"73",2.18414743416756
"74",2.04917116610682
"75",2.04165275184835
"76",2.22994881719498
"77",2.6505439825807
"78",2.2996294054401
"79",2.33362155009362
"80",1.91857050972079
"81",2.5018777392025
"82",2.48945001884343
"83",2.16973688289661
"84",2.65982401707805
"85",2.38798185510974
"86",2.52688041619307
"87",1.89647093540299
"88",1.77454445356094
"89",2.47107411130482
"90",2.35277991219879
"91",2.05450711853911
"92",2.28011456707358
"93",2.81829631101349
"94",2.09190577653515
"95",2.59198552198501
"96",2.33676557919523
"97",1.69500086584359
"98",1.94866973533828
"99",2.2931627293689
"100",2.5441090348352
"101",2.3426507376284
"102",2.15795927661956
"103",1.88235098066883
"104",2.08115112670576
"105",2.44822916160548
"106",2.80381526034787
"107",2.27404093883647
"108",2.2662025071227
"109",1.99064342762531
"110",1.85505717696517
"111",1.863807195362
"112",2.37106275408553
"113",1.99173673887854
"114",2.32831113232995
"115",2.35215990157557
"116",1.84556086021066
"117",2.82602407051018
"118",2.00576430681381
"119",2.11948392352746
"120",2.05798864665276
"121",2.15883441064435
"122",2.17050944817379
"123",2.40247115839601
"124",2.10701375479901
"125",2.48569248179263
"126",1.90178694902674
"127",2.21041943845274
"128",2.41065226529436
"129",2.39885557754079
"130",2.55797055152292
"131",2.4828117153187
"132",1.87048230065233
