"","V1"
"1",2.09222159029948
"2",2.1048522261291
"3",2.33042349491372
"4",2.25224146490928
"5",2.32824018146178
"6",2.15706806319165
"7",2.22106179394149
"8",2.35125910308153
"9",2.09450256515938
"10",2.24141097483939
"11",2.496603962789
"12",2.26662582152289
"13",2.76411960450699
"14",2.15723142119439
"15",2.69477474707156
"16",2.16355963924286
"17",1.99972220788633
"18",2.31133638952741
"19",2.51515262951024
"20",2.33114555674352
"21",2.33089385688264
"22",2.32615783152855
"23",2.36041145715304
"24",2.15781789323759
"25",2.13656586970631
"26",2.28492569104744
"27",2.19364238645665
"28",2.1078563127329
"29",2.45698129306195
"30",2.56971404606818
"31",2.07824865096217
"32",2.11049428825227
"33",2.35171343084099
"34",2.24972232572982
"35",2.28860689246734
"36",2.45598180372714
"37",2.11155859624633
"38",2.00822958167277
"39",2.31856107233033
"40",2.20101082945923
"41",2.40752049006799
"42",2.19018870960539
"43",2.12300037017916
"44",2.05672988280692
"45",2.29148885537098
"46",1.98394572246441
"47",2.59255212226333
"48",2.23516953261767
"49",2.34554506016313
"50",2.11380435388487
"51",2.39468053059589
"52",2.83023760790877
"53",2.39215353265788
"54",2.091242459678
"55",2.0021497985734
"56",2.14713729690264
"57",2.31218949708772
"58",2.35253861177095
"59",2.25126124589764
"60",2.24664347995642
"61",2.21430754999669
"62",2.13221525648312
"63",2.19748584023552
"64",2.32178086770987
"65",2.07592490338377
"66",2.09457041890349
"67",2.17480967760754
"68",2.18835069629378
"69",2.33197067218661
"70",2.35593811091915
"71",2.27349574862157
"72",2.04357442607542
"73",2.4096936180148
"74",2.2809392979205
"75",2.22276109004881
"76",2.17249694436756
"77",2.3292238471553
"78",2.26700064585698
"79",2.25189637167882
"80",2.46749464269627
"81",2.23926188826832
"82",2.19909397694991
"83",2.38063854840384
"84",2.0032544999905
"85",2.20273129297269
"86",2.33945857222968
"87",2.15599142345674
"88",2.32829116156903
"89",2.24555407901146
"90",2.31340166996971
"91",2.30639120371102
"92",2.1080151042425
"93",2.28897436770808
"94",2.83007668167031
"95",2.33665947466525
"96",2.27219148031455
"97",2.4115067408101
"98",2.3110719791674
"99",2.23427401813532
"100",2.31570972753367
"101",2.08575595049716
"102",2.46173559679263
"103",2.50224058051801
"104",2.24422304294595
"105",2.31368309046951
"106",2.17703025789488
"107",2.03241090568902
"108",2.30043262417824
"109",1.94568626901607
"110",2.45875004558044
"111",2.08003847594593
"112",2.37808521818875
"113",2.29405091812523
"114",2.25460761610296
"115",2.38194606055204
"116",2.0256467050788
"117",2.19736009685504
"118",2.24005496867964
"119",2.16001597341184
"120",2.32549536972238
"121",2.00720945618719
"122",2.54252671074413
"123",2.32929326118644
"124",2.26521620352378
"125",2.45020576747012
"126",2.11556553698814
"127",2.32100087373649
"128",2.28092562252011
"129",2.20497200190764
"130",2.36447125704959
"131",2.52413375200623
"132",2.33074382443717
"133",2.10741820916335
"134",2.15217396709763
"135",2.12156866732466
"136",2.30291695343448
"137",2.5402742397648
"138",2.18308368735363
"139",2.48762189420996
"140",2.22364936108137
"141",2.34243215362431
"142",2.39853757038473
"143",2.82997560705267
"144",2.22540628114847
"145",2.05308151479869
"146",2.48495599510975
"147",2.13164592079869
"148",2.36410616939873
"149",2.20014470924588
"150",2.60555295257771
"151",2.93033039378319
"152",2.07233010042809
"153",2.31578419228929
"154",2.24320539413399
"155",2.39086477430059
"156",2.10528547119156
"157",2.22840538903989
"158",2.55699902593348
"159",2.23293392600319
"160",2.19486539621745
"161",2.24791275976344
"162",2.30129089633218
"163",2.0299429368581
"164",2.18804019298703
"165",2.17869399804307
"166",2.36432531459966
"167",2.45818011718623
"168",2.3811387021879
"169",2.16658999768637
"170",2.05664234573876
"171",2.42398837540218
"172",2.31112636983062
"173",1.8749017423674
"174",2.28241543001366
"175",2.45557030280605
"176",2.25285248540322
"177",2.13628446934715
"178",2.39007280046929
"179",2.33760812610351
"180",2.47447636743316
"181",2.10697021157425
"182",2.16749486231309
"183",2.24007490792246
"184",2.18864744023548
"185",2.68731343240331
"186",2.21113505923458
"187",2.30733978753936
"188",2.41920979012753
"189",2.00175011326271
"190",2.14984767337208
"191",2.44992514163611
"192",2.05456005702414
"193",2.33519773090242
"194",2.31761182416204
"195",2.21451134420951
"196",2.2539726212751
"197",2.19918422032693
"198",2.24310757955751
"199",2.43222348857151
"200",2.5547790955467
"201",2.34648282748015
"202",2.16628637637811
"203",2.09311240361936
"204",2.17517232855066
"205",2.40132908600849
"206",2.31502992398595
"207",2.30487885030466
"208",2.32628199146694
"209",2.17721588651794
"210",2.33460558781633
"211",2.2346827595652
"212",2.19103028866867
"213",2.07905109944961
"214",2.15759928786659
