"","V1"
"1",2.2762824007461
"2",2.35329182878414
"3",2.41263504513854
"4",2.15077324969606
"5",2.86497327221165
"6",2.39566343025476
"7",2.11837669686496
"8",2.81491388557722
"9",2.26918017079439
"10",3.19869885550226
"11",3.26541241561594
"12",2.28175615620404
"13",2.09231706928921
"14",3.19566809183477
"15",2.70810929264328
"16",2.26695074208011
"17",3.26477669715058
"18",2.47555176879864
"19",2.79661332529172
"20",2.1666029324722
"21",2.83948261900228
"22",2.60973967906579
"23",2.36602596699642
"24",2.88769558902695
"25",2.58763770853658
"26",2.5547281701363
"27",2.71900388284115
"28",2.24907452933279
"29",2.67605840404303
"30",2.13146960269139
"31",2.79973329717814
"32",2.33969521126404
"33",2.45775577316524
"34",2.82575379217412
"35",3.00938315495025
"36",2.20880297092655
"37",2.11220376370978
"38",2.26995905658408
"39",2.37003490231408
"40",2.50264335887029
"41",2.8227391862378
"42",2.17158509108397
"43",2.10063484400434
"44",2.37491780989647
"45",2.63378305006164
"46",2.3674518129283
"47",2.73411493865324
"48",2.68519839216729
"49",2.04762274671515
"50",2.34534536203962
"51",3.03484624836389
"52",2.15959864901608
"53",2.45303407279111
"54",2.48170098341997
"55",2.82886014249928
"56",2.40237907113571
"57",1.95305123532439
"58",2.23489678504783
"59",2.72927879795544
"60",2.24054847122138
"61",2.55064447901838
"62",1.97351254857149
"63",2.44845542129886
"64",2.35195591000041
"65",2.59689710306556
"66",2.24297093226757
"67",2.07255503713468
"68",2.39109243429473
"69",2.93831757634177
"70",2.23949043368375
"71",2.94018394801285
"72",2.72861890433097
"73",2.67379881372341
"74",2.42859279276699
"75",2.51668964419756
"76",3.03839742414573
"77",2.47233081676272
"78",2.47909035159087
"79",2.36624283344286
"80",2.57591618543604
"81",2.53197279215862
"82",2.35556106110775
"83",2.51144874481811
"84",2.1572617810707
"85",2.70233892402357
"86",2.41324289469771
"87",2.53615052639261
"88",2.87095670806376
"89",2.29447927464735
"90",2.32422236440777
"91",2.38557484496477
"92",2.55915598925852
"93",2.08670277713887
"94",2.43683641369363
"95",2.34263335524971
"96",2.52412366126176
"97",2.59693553772765
"98",2.90206979091365
"99",2.37801441594632
"100",2.42429705595214
"101",2.92040470570801
"102",2.66872963951354
"103",2.30446354527484
"104",2.38503386258565
"105",2.65306427800506
"106",2.48765472046075
"107",2.87809681397493
"108",3.16856115829625
"109",2.40000419795225
"110",2.28573189201135
"111",2.38995881738324
"112",1.95109144465359
"113",2.13684083910242
"114",2.59036868429374
"115",2.40427641669325
"116",2.76749827790126
"117",2.40413789873383
"118",2.38078371888349
"119",2.51592192253547
"120",2.62257745191746
"121",2.54015262708167
"122",2.18520189774277
"123",2.62698504902428
"124",2.32727187595395
"125",3.27756866713213
"126",2.21836782680446
"127",2.24639294445707
"128",2.72072247850063
"129",2.4923855196456
"130",2.12008540882057
"131",2.62544185702589
"132",2.72079178679802
"133",2.63915891643145
"134",2.42453218408188
"135",2.9158432878499
"136",2.2340151234378
"137",2.49189673460371
"138",2.70316912032612
"139",3.01814307120316
"140",2.24930178043534
"141",2.84874549572365
"142",2.1868065051829
"143",2.24218872060164
"144",2.2455971182066
"145",2.91763803925021
"146",2.47601607673348
"147",2.29893030247514
"148",2.15124801409885
"149",2.55898276897448
"150",2.77851929389986
"151",2.58393684824802
"152",2.84900292498924
"153",3.03035242479361
"154",2.74697715542754
"155",2.17620514798644
"156",2.75088459918427
"157",2.44440853511209
"158",2.09288847087614
"159",2.02984135968826
"160",2.49517345424174
"161",2.31870237621259
"162",2.76264625665796
"163",2.68738200116308
"164",2.04962239869078
"165",2.67353882449946
"166",2.72959396890275
"167",2.89535824340919
"168",3.16478348158991
"169",2.41681969358342
"170",3.01095862976345
"171",2.47566334683416
"172",2.41758874140845
"173",2.45710916575682
"174",2.46091676757148
"175",2.86603966242514
"176",1.94856525150342
"177",2.3174046629477
"178",2.75321820267562
"179",2.71257877504204
"180",2.77526123247521
"181",2.28622467002001
"182",2.35492069176786
"183",2.38420438758563
"184",2.13709561451221
"185",3.35573289497657
"186",2.27701394832835
"187",2.77187795507876
"188",2.43727206293063
"189",2.31366910001862
"190",2.73912470412757
"191",2.59543284185335
"192",2.86639177389791
"193",2.66786196625679
"194",2.42232842000978
"195",2.63877832224327
"196",2.8525984383983
"197",2.94079713732796
"198",2.49937597777004
"199",2.1615591366904
"200",2.34615483277883
"201",2.37419227542861
"202",2.98576469528262
"203",2.21576904588576
"204",2.70579515098989
"205",3.00430885678867
"206",2.59343636123055
"207",2.35261438891601
"208",2.75199337618249
"209",2.66418345029022
"210",2.55944960437729
"211",2.80096701337758
"212",2.4622157781908
"213",2.51224700933903
"214",2.6149553907541
"215",2.27082525918039
"216",2.71291602069709
"217",2.01301592181621
"218",2.62844593907948
"219",2.73334490251109
"220",2.71147554323924
"221",2.59013794063287
"222",2.42921435435675
"223",2.64626020075556
"224",2.61822399954164
"225",2.25597978575579
"226",2.7243007810918
"227",2.57029687586268
"228",2.2582550976942
"229",2.67841694001231
"230",2.16437038794964
"231",2.96382936575337
"232",2.83061091272576
"233",2.63444428161166
"234",2.12620445783482
"235",2.25403988123538
"236",2.20254923222736
"237",3.13625883384158
"238",2.68568920150983
"239",2.48057174938644
"240",2.12951037000606
"241",2.02266295396251
"242",2.40203351458968
"243",2.13441827061989
"244",2.37587730700923
"245",2.57548516739132
"246",2.54738256538081
"247",2.73516678302861
"248",2.50239321763879
"249",2.48829635783255
"250",2.77490540903983
"251",2.44004999207707
"252",2.52243709094294
"253",2.2253720576111
"254",2.32413054274886
"255",2.36617621967408
"256",2.50441731093621
"257",2.49834125767004
"258",2.93408899410296
"259",2.67724748013696
"260",2.83669438726218
"261",2.39596420520694
"262",2.93554230404899
"263",2.42640721126066
"264",2.42694716082235
"265",2.5774033739406
"266",2.79403429020812
"267",2.77922028187217
"268",2.48838150145482
"269",2.72457184995593
"270",2.29117563392573
"271",2.7438138127489
"272",2.73489419947472
"273",2.19815814465013
"274",2.42330206021899
"275",2.46851833242195
"276",2.7570829778176
"277",2.7015434444114
"278",2.36249937949363
"279",2.80331941945809
"280",2.3004101641769
"281",2.68075413520304
"282",3.09486377454672
"283",2.6690580526174
"284",2.55854440390645
"285",2.91654465559926
"286",2.39184634788597
"287",2.4659717790437
"288",2.3236357905598
"289",3.13500518307548
"290",2.38569108810594
