"","V1"
"1",1.93196945027553
"2",1.93778808013083
"3",1.8841615178587
"4",1.96778348636332
"5",2.01127110491142
"6",1.951892739041
"7",1.98151413696447
"8",1.95843064862316
"9",1.92561485066129
"10",1.94862292480731
"11",1.8346673225246
"12",1.92585285780407
"13",2.08943279600292
"14",1.9373214503338
"15",1.95076132082251
"16",1.98393480770772
"17",1.8877250307493
"18",2.04822012639271
"19",1.894160129964
"20",2.0477544448076
"21",1.94268837165863
"22",1.95398153962374
"23",1.85656422403584
"24",1.91553402195193
"25",1.95614405809695
"26",1.90468779918392
"27",1.86881118337205
"28",1.95932854185016
"29",2.1356076859023
"30",1.91417248511075
"31",1.87622668402478
"32",2.00357550787542
"33",2.06545771062273
"34",1.9164377000209
"35",1.94818541559024
"36",1.95482313766635
"37",2.05463632963657
"38",1.94432601742921
"39",1.94950346524085
"40",1.91966838069317
"41",2.2167124206194
"42",2.08274936814479
"43",1.95988856887081
"44",1.87743698632108
"45",1.90732499953438
"46",2.15270084823667
"47",1.98759208250121
"48",1.93849649244954
"49",2.09873744133942
"50",1.98566576425974
"51",2.00301126752242
"52",2.08284945514552
"53",1.91200252664218
"54",2.1254551268472
"55",2.13984015249794
"56",1.87240853511894
"57",1.92732055565118
"58",2.05976743276054
"59",1.90718656197114
"60",1.94872964728014
"61",2.09380071816765
"62",1.95262381094494
"63",2.09820156685952
"64",1.92163893498497
"65",2.07359196357797
"66",1.91738999723397
"67",2.07744742893863
"68",1.93620483974089
"69",1.95821267308471
"70",2.04438996987312
"71",2.06971862953919
"72",1.8953429308974
"73",1.88488496329658
"74",1.90348695024598
"75",1.9066611295027
"76",1.82811415279287
"77",2.00067809990425
"78",2.18374538590916
"79",1.88148241854985
"80",1.95444499774693
"81",2.01843883146206
"82",2.14804406132099
"83",1.9841986974148
"84",2.18444693353128
"85",1.89280806069493
"86",2.00404480545586
"87",1.95197929629242
"88",2.08714523364425
"89",2.15607504286657
"90",2.06793471170982
"91",2.07548461177473
"92",1.97842969840433
"93",2.17754448165477
"94",1.9159329776101
"95",2.06712872329939
"96",1.9644214932268
"97",1.94039141297436
"98",1.91312277852938
"99",1.8926640054737
"100",1.97904647342872
"101",1.91157787897282
"102",1.93161121806222
"103",1.9389980684338
"104",1.97549942360014
"105",1.91183480781025
"106",2.05160177261953
"107",2.04610777424318
"108",1.90728825668975
"109",1.95952609152946
"110",1.88426167608239
"111",2.08941520538593
"112",2.00524941156899
"113",1.92712484653992
"114",1.94003817157582
"115",1.96712956280344
"116",1.91296094223356
"117",2.10944023972965
"118",2.07892274139166
"119",1.95023801002436
"120",2.10578848878514
"121",1.95286926326528
"122",1.96154942366214
"123",2.03364211983456
"124",1.95483480109141
"125",1.98806657736474
"126",1.93574321167949
"127",2.06158019582867
"128",1.94880218268466
"129",1.87508893375009
"130",1.94691816077882
"131",2.03108853593982
"132",2.09972265194159
"133",2.02258983304684
"134",1.98062102772232
"135",1.98375045022521
"136",1.93455511958935
"137",1.90060427080399
"138",1.93867668112374
"139",1.87149626984473
"140",1.94918554456386
"141",1.97960859506573
"142",2.17789526716811
"143",2.08606538277896
"144",1.97353340810288
"145",1.86891543776634
"146",2.1241976980904
"147",1.95816735463487
"148",2.01236670184929
"149",1.90608996841611
"150",1.96213215416307
"151",1.97050978827401
"152",2.12189424720826
"153",1.95010176513995
"154",2.08180249313784
"155",1.97958487948749
"156",1.89511721377059
"157",1.97140725735381
"158",2.1190347270253
"159",2.13764832632217
"160",1.9769201621881
"161",2.04511103326697
"162",1.85891455054456
"163",1.9639942315715
"164",2.07808622986212
"165",1.84764451858713
"166",1.90783783504357
"167",1.86855411949559
"168",1.89412417304321
"169",1.94995201644574
"170",2.09697697851069
"171",1.92642725144554
"172",1.94403763743586
"173",2.13458320443746
"174",2.0732728057792
"175",1.94510611729641
"176",1.94909422774079
"177",2.07831150310579
"178",2.00728594114801
"179",1.99940651635025
"180",1.93288875478331
"181",1.98132086262788
"182",1.86801637804326
"183",2.01968739964028
"184",1.82416454380156
"185",2.0562844982898
"186",2.12357925093661
"187",2.05272177542329
"188",1.93188504670714
"189",1.88267242860754
"190",2.04864845954694
"191",1.90975342497097
"192",1.92857680766202
"193",1.96053391465556
"194",1.93683074224259
"195",2.04552307602684
"196",1.99865418683591
"197",1.86818792434999
"198",1.92085745571303
"199",1.94968320614325
"200",1.92096184711578
"201",1.98436385103273
"202",2.15088753603713
"203",2.13060456585474
"204",2.0641461847479
"205",1.88321009172452
"206",2.09691819102072
"207",2.25292344564764
"208",1.9133286408805
"209",1.97019531597132
"210",1.95381567172444
"211",2.14013481632102
"212",2.01872162207212
"213",2.20070148834565
"214",1.89786295248458
"215",1.87014441217317
"216",1.87852662861148
"217",2.13971136728546
"218",1.95257831525533
"219",2.13712015861279
"220",1.90408620547507
"221",2.03723714115902
"222",2.16958171556417
"223",1.95150748033686
"224",1.93098061180322
"225",1.95840953356664
"226",1.89912826371175
"227",1.99349622136393
"228",1.94352109739061
"229",1.87008104296429
"230",1.96465328625012
"231",1.90489738374469
"232",1.96873470301873
"233",1.8900649575935
"234",2.03246616590174
"235",1.94808249241235
"236",2.09568201318941
"237",1.86385469904807
"238",1.87946242534471
"239",1.88716214428383
"240",2.227806924547
"241",2.1271972370004
"242",1.89916742148893
"243",1.85855795386369
"244",2.18307337142115
"245",2.07195314529807
"246",2.20380446994488
"247",2.18451838871225
"248",1.99292857667557
"249",1.94307469868426
"250",1.89432174441619
"251",1.91724748093318
"252",2.07149274103022
"253",1.90891771709498
"254",2.02242810039744
"255",1.95149705469476
"256",2.02011328336943
"257",1.91933294572923
"258",2.12218284876878
"259",2.10580149903354
"260",2.09909534565457
"261",2.05995651677739
"262",1.89782196370539
"263",1.91342903158985
"264",2.01884977585356
"265",1.88013189873433
"266",1.88984152142592
"267",1.96530061580268
"268",1.87797480439981
"269",1.90577317296175
"270",1.94992125601119
"271",1.89292322146739
"272",1.91393007162401
"273",2.18307607424954
"274",1.90655287415271
"275",1.90063199997075
"276",1.88636340391279
"277",1.90789854236047
"278",2.05529146018008
"279",1.96585213352343
"280",2.12148149565945
"281",1.98702122291594
"282",1.84298729058086
"283",1.94430939285336
"284",2.04377343179159
"285",1.94719150562073
"286",1.92158155877321
"287",1.90830823740076
"288",1.89073549615727
"289",1.87432471987838
"290",1.87383215235605
"291",1.89473160317151
"292",1.92352328698209
"293",1.98690635588764
"294",1.87207616448287
"295",1.91109638468573
"296",1.90114694096339
"297",1.93675887442067
"298",1.96303524163707
"299",1.8221938662305
"300",1.95887693636767
"301",1.9079213595344
"302",1.87022408025589
"303",1.98235355627573
"304",1.96312576981065
