"","V1"
"1",1.62946342630029
"2",1.68797942238962
"3",1.66986564974736
"4",1.75424285985768
"5",1.51928771916204
"6",1.65063506989646
"7",1.63915214711273
"8",1.6289912482983
"9",1.67559710589917
"10",1.6829412988372
"11",1.6359943959
"12",1.71633949783783
"13",1.75101661492057
"14",1.68920309726566
"15",1.69207046210522
"16",1.60787567395941
"17",1.63331902844437
"18",1.60182239656367
"19",1.62549256410526
"20",1.73134081669362
"21",1.68079758778342
"22",1.63319310333156
"23",1.65758090731357
"24",1.68834879464433
"25",1.63621271256982
"26",1.62939095056479
"27",1.68334296466207
"28",1.65445507457999
"29",1.58317208035071
"30",1.62308285017198
"31",1.71582572401906
"32",1.65465305515845
"33",1.65965103942114
"34",1.62297821427566
"35",1.62694030303113
"36",1.71007876506733
"37",1.57925539622306
"38",1.65209125315321
"39",1.67218358730085
"40",1.62428937705256
"41",1.55706941277778
"42",1.55052738445676
"43",1.67115929272792
"44",1.67015767884761
"45",1.68032431632637
"46",1.59640720103604
"47",1.63271887215652
"48",1.60369094406325
"49",1.64298621121532
"50",1.70761849240559
"51",1.57245745707247
"52",1.58419946719314
"53",1.68687669957596
"54",1.68985313042764
"55",1.6711420181073
"56",1.70331046561156
"57",1.63529206651671
"58",1.55786607942069
"59",1.68722930062705
"60",1.66837760143705
"61",1.56630326775019
"62",1.68128369401527
"63",1.67423485134852
"64",1.64609798215676
"65",1.62866380168504
"66",1.67277931615561
"67",1.67721131356864
"68",1.65464479189238
"69",1.61253396130113
"70",1.63655153170046
"71",1.54046267879446
"72",1.6779409458627
"73",1.6401387883129
"74",1.7083776887138
"75",1.6693573083582
"76",1.64373918061333
"77",1.58326650997856
"78",1.66727766623412
"79",1.63418118736157
"80",1.6747185966568
"81",1.6553338521925
"82",1.6531804777583
"83",1.62982939051812
"84",1.59159775200927
"85",1.69261332911531
"86",1.63539149201252
"87",1.62784449152722
"88",1.62772014560324
"89",1.60633608162694
"90",1.72593838135107
"91",1.61113466766759
"92",1.63435557662962
"93",1.69058849166869
"94",1.48809276563017
"95",1.61574023726498
"96",1.64737701224444
"97",1.61477032704935
"98",1.70373786479154
"99",1.71706736630256
"100",1.69207407015371
"101",1.67525807171306
"102",1.63783273234054
"103",1.62839749006247
"104",1.67461762387682
"105",1.64870601134201
"106",1.5558339373966
"107",1.59588054276549
"108",1.67545718253131
"109",1.66635781371239
"110",1.65323205144659
"111",1.65742258492716
"112",1.68045932786183
"113",1.62381105422243
"114",1.65313999053283
"115",1.6704376393054
"116",1.69984641954618
"117",1.622391788396
"118",1.6005279616804
"119",1.66385188750614
"120",1.62291470760601
"121",1.63962014308324
"122",1.60733503440473
"123",1.62334068661089
"124",1.58790871466013
"125",1.65267260441436
"126",1.64838357534119
"127",1.600889632786
"128",1.53735255317547
"129",1.66412886308307
"130",1.68692679379538
"131",1.71554589669836
"132",1.72418930952426
"133",1.57906976786026
"134",1.63478656563693
"135",1.67628537321007
"136",1.63449732476564
"137",1.6427356682687
"138",1.72415696987859
"139",1.6285348833547
"140",1.67149053733275
"141",1.65055210461122
"142",1.58136211726376
"143",1.63831152579914
"144",1.62482150430604
"145",1.67154515641102
"146",1.63733770981309
"147",1.59745039892689
"148",1.65184504992389
"149",1.63538512712077
"150",1.57750155055852
"151",1.59764628675477
"152",1.65370247798277
"153",1.70637637372851
"154",1.62282020122029
"155",1.64556201471757
"156",1.65357589823472
"157",1.67183096599238
"158",1.65060983293556
"159",1.68337306875677
"160",1.67514431346016
"161",1.63645606299693
