"","x"
"107",7.34655294050816
"108",7.56469651075281
"109",7.72958523333688
"110",7.85657578843935
"111",7.91484753688846
"112",7.95679169152471
"113",13.1516355797023
"114",12.3860115042805
"115",13.1308629657304
"116",14.505699300347
"117",14.3169086842485
"118",12.6469540921958
"119",12.0209995585533
"120",11.1462895161649
"121",10.3509718589713
"122",9.87982517575186
"123",9.40488481533788
"124",9.12498257786886
"125",9.23003013553063
"126",9.08474113065542
"127",8.65352845004869
"128",8.97089493345457
"129",6.24176987483499
"130",6.7971971611612
"131",7.29489705079028
"132",7.36806373083376
"133",7.64941468678522
"134",7.74093418202111
"135",7.76772754174013
"136",7.76687978993517
"137",7.8196215143417
"138",7.90032885555782
"139",7.9910519747647
"140",8.03157705548514
"141",8.08432802012621
"142",8.07595079028155
"143",8.12109308432414
"144",8.2561197271495
"145",10.1683419051718
"146",9.36581222071496
"147",9.07139658073477
"148",8.61359753652448
"149",8.48290095098727
"150",8.40320548361129
"151",8.39314896801426
"152",8.32012781457511
"153",8.19301598310179
"154",8.16586000974387
"155",8.25143697042447
"156",8.31439655876349
"157",8.56467991105892
"158",8.54401682431647
"159",8.49156085480937
"160",8.35139901722544
"161",7.68151776731295
"162",7.79509582294555
"163",7.84347152492565
"164",7.87127202953115
"165",7.85660892923334
"166",7.8587810244436
"167",7.80560272438327
"168",7.95957366809942
"169",7.93553431031749
"170",8.03528258805352
"171",8.13806990382761
"172",8.12631877109549
"173",8.41505877257293
"174",8.37000524366301
"175",8.27851560187565
"176",8.36173935526219
"177",13.5293506604241
"178",14.2845955067394
"179",15.0445067658776
"180",16.1315332786919
"181",15.437044580321
"182",14.5014533678528
"183",13.7499218449617
"184",13.0952230566901
"185",12.721984511075
"186",12.7957599327881
"187",13.0031443704601
"188",12.9311254598858
"189",12.9421935226901
"190",11.9088056274481
"191",12.1194468661983
"192",12.6266827596435
"193",5.78860855957859
"194",5.68472948308956
"195",5.59622800530116
"196",5.57203328928005
"197",5.60106381275017
"198",5.7268324341172
"199",5.87482717322236
"200",5.93742603011404
"201",6.03094003045948
"202",6.14854402976767
"203",6.20730505719973
"204",6.16584099879914
"205",6.01757436000514
"206",5.9544643177131
"207",5.86664686142123
"208",5.73522817979871
"209",15.6995194595425
"210",15.5003729967884
"211",15.5522975232147
"212",15.8464093909016
"213",15.7449743535531
"214",15.6153392091481
"215",15.5070971787814
"216",15.448764753388
"217",15.1316770316845
"218",14.4894520777515
"219",13.7833786662858
"220",13.3765884599753
"221",12.4166219375813
"222",12.3062141605776
"223",11.6853690006254
"224",11.5004336723129
"225",7.36823273589993
"226",7.45522700197249
"227",7.51002173663314
"228",7.5639867109141
"229",7.55663869107075
"230",7.48621668288443
"231",7.48304553836708
"232",7.76380730652698
"233",7.89436333345441
"234",7.90773463508789
"235",7.89486088202735
"236",7.89498642705787
"237",7.87509770535335
"238",7.76539412454958
"239",7.64519448941584
"240",7.35054709481581
"241",8.43909523387699
"242",9.39860130473338
"243",9.78576662177998
"244",9.99240959424021
"245",9.90533142576743
"246",9.85098347968171
"247",9.07449821523751
"248",8.00147248955029
"249",8.31419945708644
"250",8.47514633138095
"251",8.56470045413986
"252",8.53131943291858
"253",8.56004623098179
"254",8.64372671198579
"255",8.6587297784815
"256",8.72804726340512
