"","x"
"208",8.25256639690359
"209",9.559837368074
"210",11.6039192395137
"211",11.3090424734244
"212",11.5455438422419
"213",11.5913555856671
"214",11.5329230319637
"215",11.5709467156175
"216",11.5518590857406
"217",11.4974732979338
"218",11.5669267938715
"219",11.4769084019115
"220",11.5490112977463
"221",11.4504487913012
"222",11.8066774240339
"223",11.692249797099
"224",11.6916893336951
"225",5.35876757679018
"226",5.7966519928797
"227",5.90476401646963
"228",5.97322878588573
"229",5.97001717839179
"230",6.05543521022246
"231",6.05126344216042
"232",6.0779656364148
"233",6.06532452578729
"234",6.16374760782987
"235",6.07562141742091
"236",6.22058636328127
"237",6.08467698434548
"238",6.15697420077992
"239",5.98742047088956
"240",5.56234823357547
"241",15.6943697453725
"242",16.2315401653496
"243",12.9285727176878
"244",15.7892952502829
"245",12.4156854972573
"246",12.4441573804114
"247",12.15800379867
"248",12.2653330546952
"249",12.1390170342524
"250",11.9494344439845
"251",11.9492405538651
"252",11.9494344439845
"253",12.139837998172
"254",11.4428777991631
"255",11.1247763298546
"256",11.6916893336951
"257",6.40371800708651
"258",6.73721991303588
"259",6.59809438675877
"260",6.59717040233435
"261",6.59717040233435
"262",6.59717040233435
"263",6.60910511179039
"264",6.731484514442
"265",6.77826347113072
"266",6.77976943078232
"267",6.81466527826776
"268",6.85708553452702
"269",6.85708553452702
"270",6.88102333738841
"271",7.1546389650964
"272",7.00243677666388
"273",11.0562322095946
"274",9.58301480460716
"275",9.57984828422917
"276",9.43306634318313
"277",9.41101202174083
"278",9.20315166449889
"279",9.1709710422245
"280",9.55027041172915
"281",9.55278054359963
"282",9.56948519443535
"283",9.55320023049407
"284",9.53131428654248
"285",9.26988521559373
"286",9.26809793616682
"287",8.85650239150812
"288",8.67391232013367
