"","V1","V2"
"1",2.21234749941785,0.0462914572864322
"2",2.21875609277059,0.12870351758794
"3",2.23395984169192,0.087497487437186
"4",2.18258592436463,0.0215678391959799
"5",2.23997239009927,0.0627738693467338
"6",2.20512267953972,0.0215678391959799
"7",2.18990657339931,0.713829145728643
"8",2.23425671970669,0.0792562814070352
"9",2.23293343062408,0.120462311557789
"10",2.22407188495046,0.120462311557789
"11",2.2047139724535,0.054532663316583
"12",2.21507873734353,0.0627738693467338
"13",2.15993812168982,0.779758793969849
"14",2.25298458855679,0.112221105527638
"15",2.28277474170118,0.689105527638191
"16",2.22247451869399,0.0792562814070352
"17",2.45674237604618,0.779758793969849
"18",2.24717336501419,0.713829145728643
"19",2.23028160087869,0.713829145728643
"20",2.24051955333617,0.0792562814070352
"21",2.26276705770073,0.326492462311558
"22",2.26040802302208,0.12870351758794
"23",2.19811435321964,0.0792562814070352
"24",2.23227482961127,0.0627738693467338
"25",2.21390823898332,0.0462914572864322
"26",2.27437214445279,0.12870351758794
"27",2.22970781842895,0.0133266331658293
"28",2.30487696165669,0.689105527638191
"29",2.22550744728896,0.120462311557789
"30",2.31130594273461,0.161668341708543
"31",2.25205064925729,0.12870351758794
"32",2.21953348663458,0.112221105527638
"33",2.47521211265843,0.779758793969849
"34",2.22688646355543,0.0957386934673368
"35",2.23390831599173,0.186391959798995
"36",2.23699194406886,0.136944723618091
"37",2.26492193738192,0.779758793969849
"38",2.23595705257843,0.0380502512562815
"39",2.52154869199146,0.713829145728643
"40",2.23076583525292,0.054532663316583
"41",2.22926547554963,0.0792562814070352
"42",2.3989545407998,0.713829145728643
"43",2.2614195630124,0.161668341708543
"44",2.2276031211228,0.0462914572864322
"45",2.20880795729449,0.0627738693467338
"46",2.25553591940766,0.779758793969849
"47",2.24706086989766,0.12870351758794
"48",2.24138313092807,0.136944723618091
"49",2.42211578333596,0.713829145728643
"50",2.24027666269368,0.054532663316583
"51",2.37671331556226,0.779758793969849
"52",2.21804412970852,0.136944723618091
"53",2.20339304346595,0.087497487437186
"54",2.31754079525161,0.211115577889447
"55",2.22258889740807,0.112221105527638
"56",2.20034262146684,0.0710150753768845
"57",2.20408001611134,0.169909547738693
"58",2.18835997789717,0.779758793969849
"59",2.14846845532382,0.689105527638191
"60",2.37298972583705,0.590211055276382
"61",2.22194163753021,0.779758793969849
"62",2.26678943538384,0.136944723618091
"63",2.22121510323411,0.087497487437186
"64",2.2619317720072,0.12870351758794
"65",2.21422636036899,0.0957386934673368
"66",2.27329994319704,0.112221105527638
"67",2.20266149117216,0.0627738693467338
"68",2.19273145765128,0.0957386934673368
"69",2.40086770854492,0.779758793969849
"70",2.50415770000394,0.779758793969849
