"","x"
"1",-0.0412060301507537
"2",-0.00824120603015077
"3",0.0494472361809045
"4",0.0164824120603014
"5",-0.0164824120603014
"6",-0.0576884422110553
"7",0.642814070351759
"8",0.0164824120603014
"9",0.0659296482412061
"10",0.0906532663316584
"11",-0.0906532663316583
"12",-0.0164824120603014
"13",0.725226130653266
"14",0.115376884422111
"15",0.576884422110553
"16",0.0247236180904522
"17",0.749949748743719
"18",0.749949748743719
"19",0.700502512562814
"20",0.0247236180904522
"21",0.21427135678392
"22",0.065929648241206
"23",-0.0164824120603015
"24",0.00824120603015077
"25",0.00824120603015077
"26",0.0741708542713567
"27",-0.0494472361809045
"28",0.626331658291457
"29",0.123618090452261
"30",0.164824120603015
"31",0.0494472361809045
"32",0.0576884422110553
"33",0.749949748743719
"34",0.0164824120603015
"35",0.131859296482412
"36",0.0494472361809045
"37",0.733467336683417
"38",-0.00824120603015077
"39",0.675778894472362
"40",-0.032964824120603
"41",-0.0329648241206031
"42",0.626331658291457
"43",0.0741708542713568
"44",-0.634572864321608
"45",0.0329648241206031
"46",0.75819095477387
"47",0.0494472361809045
"48",0.0824120603015075
"49",0.618090452261307
"50",-0.0247236180904522
"51",0.692261306532663
"52",0.0824120603015075
"53",0.0164824120603015
"54",0.148341708542713
"55",0.0494472361809045
"56",0.0164824120603014
"57",0.11537688442211
"58",0.782914572864322
"59",0.642814070351759
"60",0.510954773869347
"61",0.725226130653266
"62",0.0659296482412061
"63",-0.00824120603015077
"64",0.0412060301507537
"65",0.0412060301507537
"66",-0.032964824120603
"67",0.0329648241206031
"68",0.00824120603015077
"69",0.708743718592965
"70",0.725226130653266
"71",0.115376884422111
"72",0.0741708542713567
"73",0.0659296482412061
"74",0.131859296482412
"75",0.76643216080402
"76",-0.0659296482412061
"77",0.032964824120603
"78",0.782914572864322
"79",-0.065929648241206
"80",0.0741708542713568
"81",0.0494472361809045
"82",0.0824120603015075
"83",0.0576884422110553
"84",-0.0412060301507537
"85",0.0906532663316584
"86",0.0906532663316583
"87",0.65105527638191
"88",0.0576884422110553
"89",-0.00824120603015077
"90",0.0824120603015075
"91",0.65929648241206
"92",0.0164824120603014
"93",0
"94",0.098894472361809
"95",0.0164824120603015
"96",0.032964824120603
"97",0.0906532663316583
"98",0.065929648241206
"99",0.00824120603015066
"100",0.0576884422110553
"101",0.065929648241206
"102",0.00824120603015077
"103",0.0741708542713568
"104",-0.0164824120603014
"105",0.741708542713568
"106",0.733467336683417
"107",0.0329648241206031
"108",0.708743718592965
"109",0.684020100502513
"110",0
"111",0.675778894472362
"112",0.0576884422110553
"113",0.21427135678392
"114",0.0659296482412061
"115",0.0412060301507537
"116",0.0247236180904522
"117",0.609849246231156
"118",0.0412060301507537
"119",0.0412060301507537
"120",0.0247236180904523
"121",0.733467336683417
"122",0.0494472361809045
"123",0.0659296482412061
"124",0.65105527638191
"125",0.0659296482412061
"126",0.0329648241206031
"127",0.76643216080402
"128",0.10713567839196
"129",0.032964824120603
"130",0.156582914572864
"131",-0.0494472361809045
"132",0.0824120603015075
"133",0
"134",-0.0576884422110553
"135",0
"136",0.0906532663316582
"137",0.0412060301507537
"138",0.164824120603015
"139",0.181306532663317
"140",0.00824120603015077
"141",0.0494472361809045
"142",0.700502512562814
"143",0.0824120603015076
"144",-0.0164824120603015
"145",-0.032964824120603
"146",-0.0741708542713568
"147",0.065929648241206
"148",0.0494472361809045
"149",-0.0494472361809045
"150",0.098894472361809
"151",0.634572864321608
"152",0.0659296482412061
"153",-0.0164824120603015
"154",0.123618090452261
"155",0.0576884422110553
"156",0.0741708542713567
"157",0.0164824120603015
"158",-0.0164824120603015
"159",0.0576884422110553
"160",-0.00824120603015077
"161",0.0576884422110553
"162",0.0494472361809045
"163",0.00824120603015077
"164",0
"165",-0.0906532663316583
"166",0.0164824120603015
"167",0.197788944723618
"168",0.0494472361809045
"169",0.782914572864322
"170",0.0824120603015075
"171",0.0247236180904522
"172",0.280201005025126
"173",0.0164824120603015
"174",0.76643216080402
"175",0.0247236180904522
"176",0.0824120603015075
"177",-0.0659296482412061
"178",0.0824120603015075
"179",0.065929648241206
"180",0.65929648241206
"181",0.684020100502513
"182",-0.0164824120603014
"183",0.700502512562814
"184",0.065929648241206
"185",0.370854271356784
"186",0.00824120603015077
"187",0.065929648241206
"188",0.0741708542713567
"189",0.0824120603015076
"190",0.684020100502513
"191",0.0824120603015076
"192",0.0576884422110553
"193",0.032964824120603
"194",0.0247236180904522
"195",0.032964824120603
"196",0.0412060301507539
"197",0.0494472361809045
"198",0.0247236180904522
"199",0.00824120603015066
"200",0.626331658291457
"201",0.131859296482412
"202",0.0494472361809045
"203",0.123618090452261
"204",-0.0164824120603014
"205",-0.0164824120603015
"206",0.032964824120603
"207",0.148341708542714
"208",0
"209",0.0824120603015076
"210",0.0329648241206031
"211",0.585125628140704
"212",-0.0247236180904522
"213",0.098894472361809
"214",0.0494472361809045
"215",0.716984924623116
"216",0.0329648241206031
"217",0.00824120603015077
"218",0.733467336683417
"219",0.54391959798995
"220",0
"221",0.0824120603015075
"222",-0.0412060301507537
"223",0.716984924623116
"224",0.0824120603015075
"225",-0.065929648241206
"226",0.0659296482412061
"227",0.0576884422110553
"228",0.0329648241206031
"229",0.0412060301507537
"230",-0.0494472361809045
"231",0.0494472361809045
"232",0
"233",-0.00824120603015066
"234",0.164824120603015
"235",0.0164824120603014
"236",0.0247236180904523
"237",0.585125628140704
"238",0
"239",0.733467336683417
"240",0.618090452261307
"241",0.123618090452261
"242",0.675778894472362
"243",0.692261306532663
"244",0.0494472361809045
"245",0.131859296482412
"246",0.0824120603015075
"247",0.065929648241206
"248",0.0247236180904522
"249",-0.0494472361809045
"250",0.782914572864322
"251",0.065929648241206
"252",0.065929648241206
"253",0.0164824120603014
"254",0.0659296482412061
"255",0.692261306532663
"256",-0.0164824120603015
"257",0.098894472361809
"258",-0.032964824120603
"259",0.75819095477387
"260",0.0741708542713568
"261",0.0906532663316583
"262",0.0164824120603015
"263",-0.0494472361809045
"264",0.0824120603015075
"265",0.0247236180904522
"266",-0.032964824120603
"267",0.749949748743719
"268",0.0247236180904523
"269",0.667537688442211
"270",0.115376884422111
"271",0.733467336683417
"272",0.0247236180904522
"273",0.00824120603015077
"274",0.123618090452261
"275",0.0824120603015076
"276",0.0164824120603015
"277",0
"278",0.0741708542713568
"279",0.0247236180904522
"280",-0.0329648241206031
"281",0.00824120603015077
"282",0.749949748743719
"283",0.131859296482412
"284",0.123618090452261
"285",0.716984924623116
"286",-0.0659296482412061
"287",0.642814070351759
"288",0.445025125628141
"289",0.634572864321608
"290",0.0576884422110552
"291",0.140100502512563
"292",-0.032964824120603
"293",0.0494472361809045
"294",0.0412060301507539
"295",0.0906532663316583
"296",0.0824120603015076
"297",-0.0164824120603015
"298",-0.00824120603015066
"299",0.0906532663316584
"300",-0.0412060301507537
"301",-0.0494472361809046
"302",-0.0906532663316583
"303",0.065929648241206
"304",-0.0164824120603015
"305",0.65929648241206
"306",-0.00824120603015077
"307",-0.00824120603015066
"308",0.156582914572864
"309",0.098894472361809
"310",0.733467336683417
"311",0.189547738693467
"312",0.0906532663316584
"313",0.0824120603015075
"314",0.065929648241206
"315",0.0247236180904522
"316",0.10713567839196
"317",-0.00824120603015077
"318",0.0741708542713567
"319",0.10713567839196
"320",0.0412060301507539
"321",0.0824120603015076
"322",0.741708542713568
"323",0.032964824120603
"324",0.00824120603015066
"325",0.0988944723618089
"326",0.0741708542713568
"327",0.0247236180904522
"328",0.115376884422111
"329",0.0164824120603015
"330",0.0329648241206031
"331",-0.00824120603015077
"332",0.0824120603015076
"333",0
"334",0.75819095477387
"335",0.733467336683417
"336",0.0329648241206031
"337",-0.00824120603015077
"338",-0.0824120603015075
"339",0.0412060301507537
"340",0.032964824120603
"341",0.0494472361809045
"342",0.00824120603015077
"343",-0.0247236180904523
"344",-0.0741708542713568
"345",0.173065326633166
"346",0.0247236180904523
"347",0.0412060301507537
"348",0.0576884422110552
"349",0.148341708542714
"350",0.0412060301507537
"351",0.0906532663316583
"352",0.00824120603015077
"353",0.0247236180904522
"354",0.692261306532663
"355",0.0824120603015075
"356",0.0741708542713567
"357",0.164824120603015
"358",0.0412060301507537
"359",0.123618090452261
"360",0.0741708542713567
"361",0.173065326633166
"362",0.684020100502513
"363",0.0741708542713567
"364",0.0412060301507537
"365",0.0494472361809045
"366",0.032964824120603
"367",-0.0247236180904523
