"","V1","V2"
"1",2.22914065782359,0.107797697209574
"2",2.17694655633625,0.0519410466153728
"3",2.20670384927465,0.188565563361553
"4",2.21223297430141,0.173511403790987
"5",2.24200521724922,0.197750076331138
"6",2.20296902115312,0.0322269346409488
"7",2.17473282608967,0.012512822666525
"8",2.22186856224558,0.14759919700167
"9",2.19561763505014,0.114369067867715
"10",2.18763938236924,0.127511809183998
"11",2.17491062992372,0.0120488148601166
"12",2.15403257769689,0.021505069244122
"13",2.24042126430312,0.262458286100043
"14",2.24183322168417,0.196511201094481
"15",2.16577708622176,-0.0121002672516134
"16",2.23281810670662,0.204798873313523
"17",2.19134178697969,0.180082774449128
"18",2.19856300869984,0.134083179842139
"19",2.21830628561886,0.138132206646857
"20",2.31244886248333,0.261063513638929
"21",2.19660374470969,0.163654347803775
"22",2.22667082517749,0.232653739714259
"23",2.21538467238761,0.159829821250986
"24",2.29446669919581,0.261063513638929
"25",2.17790888451483,0.0944759055001255
"26",2.18654398629812,0.143940235829351
"27",2.20595582678301,0.216225313068905
"28",2.20820808177159,0.153797291816563
"29",2.20732434419396,0.221607806833264
"30",2.18216213489859,0.0519410466153728
"31",2.14527418659231,-0.0488294606878987
"32",2.19506414080362,0.022369878653737
"33",2.19409299892121,0.112915528289509
"34",2.17955824346197,-0.000426742184713058
"35",2.16883009946365,-0.0345716425158984
"36",2.21454471754142,0.166940033132845
"37",2.17865122262093,0.002655766679313
"38",2.19898426307009,0.1538926306202
"39",2.18887829205109,0.134630974622926
"40",2.17582044793298,-0.0300746742049892
"41",2.20846348899615,0.108986009263447
"42",2.17342950654737,0.0815122145770086
"43",2.18031277260909,-0.0708725474767675
"44",2.17387013958421,-0.0466295132567467
"45",2.18079817298355,0.0125217008387442
"46",2.20809621245319,0.201173902540227
"47",2.19539944709128,0.229368054385188
"48",2.22509596115578,0.196511201094481
"49",2.23995969399926,0.245796481030541
"50",2.21154939397881,0.130797494513068
"51",2.17221546764528,0.0552267319444434
"52",2.22203586677513,0.13736886517121
"53",2.21124911790489,0.20072546157463
"54",2.16018486421703,-0.000629918649757588
"55",2.18874001151506,-0.0667533050065963
"56",2.20230115967009,0.0486553612863021
"57",2.17798534127917,0.0208865120883387
"58",2.23786167329881,0.189038449340181
"59",2.22216116722506,0.229368054385188
"60",2.19566948234193,-0.0067634188225999
"61",2.26826639400724,0.237053971319919
"62",2.24343912986516,0.185413478566885
"63",2.16432271715374,-0.0631283342333001
"64",2.23402618586366,0.114369067867715
"65",2.20698764164681,0.164514870448862
"66",2.17616071193131,-0.0170583452951109
"67",2.1960298938906,0.163654347803775
"68",2.18149071233519,0.219510998397976
"69",2.23108082731085,0.240463724107945
"70",2.14713071993929,0.155680712684997
"71",2.14549704371588,-0.0499151985858174
"72",2.16299930319092,-0.0897132115554156
"73",2.15902832779957,-0.00720128930789887
"74",2.20249617916631,0.21693432651357
"75",2.23410846834868,0.218390041188412
"76",2.16166600835605,-0.0497744224618376
"77",2.15584827993091,-0.0212792343649965
"78",2.23906351247072,0.211954509898708
"79",2.21696937631612,0.183368459778199
"80",2.19882337564798,0.199796886423552
"81",2.19098807195253,-0.173924188025326
"82",2.25754979196236,0.229542665692244
"83",2.16588903812321,0.0773483545261615
"84",2.24009624457166,0.183368459778199
"85",2.22072142986007,0.189430150384745
"86",2.15745290791509,0.0253241024972976
"87",2.27691227628819,0.237696635057523
"88",2.20002639155173,0.149652448930131
"89",2.21924350060951,0.132192357564627
"90",2.22117938783406,0.218694173006781
"91",2.25696461799066,0.242623890849546
"92",2.20275569931593,0.165101294033495
"93",2.17476939919106,0.0440425487854292
"94",2.17489893403756,0.1125024011387
"95",2.23610108255749,0.235846835281581
"96",2.18505918678437,0.213782241718901
"97",2.20082985670572,0.184623164442273
"98",2.189919054992,-0.0358134447548886
"99",2.21349341418905,0.174497239371331
"100",2.21200253116484,0.234478869412671
"101",2.19545243289289,0.0880835852351499
"102",2.18741521366691,0.0750905107534867
"103",2.1958488806508,0.212939627739835
"104",2.22840039014168,0.173511403790987
"105",2.18490729317905,0.120940438525856
"106",2.24777678643332,0.206368257081693
"107",2.18515885409603,0.126024027343727
"108",2.18784221462671,0.160470259581077
"109",2.20656552500387,0.134083179842139
"110",2.16558866001174,0.0198550493317018
"111",2.21002967356544,0.0993327123288913
"112",2.17185182656604,0.0264763596110463
"113",2.18447959023272,-0.0528466370074975
"114",2.23064400307436,0.222796683727047
"115",2.1452648911386,0.0687863411641497
"116",2.18444716071813,0.254374817558487
"117",2.17285087217552,-0.0528575490623591
"118",2.17721586263096,0.0183529844494535
"119",2.20570556772649,-0.0104869746369696
"120",2.19980552938475,0.064340725134732
"121",2.21272110590904,0.0239980295389992
"122",2.15957030298381,-0.11234321983816
"123",2.22151751105541,0.100780075089463
"124",2.18614854014646,-0.0509928810332537
"125",2.19935377408036,0.209653942410764
"126",2.19646720046499,0.0169005651428245
"127",2.23146471371094,0.186654145107269
"128",2.22851024275885,0.177269868458145
"129",2.21257111654523,0.0059414520083837
"130",2.24245422998271,0.171425024825671
"131",2.16054367029803,0.0876988499321608
"132",2.23353819623553,0.21854898065722
"133",2.22730896465872,0.111083382538644
"134",2.2698277530923,0.199796886423552
"135",2.23413154851046,0.181538999331823
"136",2.26712701679168,0.280448908385568
"137",2.20963366845238,0.198021817745559
"138",2.24909043653513,0.186654145107269
"139",2.16963023447277,-0.00363578830636957
"140",2.19448586314255,0.0331753702709781
"141",2.23982626235646,0.213782241718901
"142",2.15217558165181,-0.00391560397882829
"143",2.21067162206823,0.219939493515507
"144",2.27328421341341,0.267367683228266
"145",2.26488749298984,0.235846835281581
"146",2.15336431747195,-0.0236297159532521
"147",2.1987619849003,0.170225718461916
"148",2.19188886589155,0.157710059635435
"149",2.16711012756275,-0.000418022661517581
"150",2.22436911156094,0.229542665692244
"151",2.18228416172607,-0.0712088668482594
"152",2.17576574808574,0.0178142975426788
"153",2.29350628360954,0.2392251103724
"154",2.17773313712445,-0.0501458692210341
"155",2.2133284168662,0.143940235829351
"156",2.19327646351024,0.21693432651357
"157",2.19399935400737,0.154034728291374
"158",2.1781207923396,-0.0433438279276761
"159",2.16935893017484,-0.0203440306241816
"160",2.19587946333964,0.0190841933246663
"161",2.27703276319358,0.230015551670872
"162",2.2610926610744,0.166940033132845
"163",2.19372627492808,-0.00686369390789454
"164",2.19284458624343,0.10976344349484
"165",2.14898041664686,-0.053200883914888
"166",2.17240166232312,0.0782265292479379
"167",2.18270078421167,-0.0347595710812835
"168",2.24704291266886,0.192647916029596
"169",2.26072080718099,0.214255127697529
"170",2.24425309257595,0.212016540586721
"171",2.2457730086742,0.188565563361553
"172",2.22372497048727,0.0913692705642206
"173",2.16915150138707,0.18993983043634
"174",2.19394010876887,-0.0035109072951629
"175",2.24632881218928,0.184623164442273
"176",2.16245904986757,-0.0519022729791481
"177",2.20616251478002,0.125253849298911
"178",2.17282452325511,0.206368257081693
"179",2.15728462736012,-0.0302010866113934
"180",2.2130568691169,0.127511809183998
"181",2.14818996919903,0.0124530399178899
"182",2.24227862343683,0.233772705050482
"183",2.17124616365329,-0.0194720330865686
"184",2.18465890154881,0.170123556515633
"185",2.1571791058986,-0.0730574745959334
"186",2.15855385569082,-0.0466295132567467
